Original URL,Image URL,Description text
http://www.rottentomatoes.com/m/10010694-season_oDEMONSTRATIONws/1921608/five_favorite_films_with_nicolas_cage/,http://resizing.flixster.com/t09VkVI2qHGOZy6IBFbiczFlPUUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/42/11154264_ori.jpg,"Nicolas Cage may have the most unclassifiable body of work of any actor in movies today. He began his career with teen roles in Fast Times At Ridgemont High, Valley Girl and uncle Francis Coppola's Rumble Fish, went off the wall for Raising Arizona, Wild At Heart and Vampire?s Kiss, won a Best Actor Oscar for Leaving Las Vegas and then somehow became a big-budget action star in films like The Rock, Con Air and Face/Off. The odd trajectory defines the actor to this day, but behind all of Cage's (seemingly puzzling) film choices there's been one constant: his fierce dedication to each and every role, whether he's crafting performances for Spike Jonze, Ridley Scott and Werner Herzog or headlining Disney tent-poles and comic-book capers. Read on for his Five Favorite Films and a chat about his current projects."
http://www.rottentomatoes.com/m/somewhere_DEMONSTRATION559/five_favorite_films_with_sofia_coppola/,http://resizing.flixster.com/gJyGdLeGzQkgtZ0As4Jtp9JiSHwDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/44/11154456_ori.jpg,"""I never expected to win a prize for anything for my films,"" says writer-director Sofia Coppola, who won the Oscar for Best Original Screenplay in 2004 for Lost in Translation and whose latest, Somewhere, recently took home the Best Picture prize at the Venice Film Festival. When RT caught up with her recently, the quiet, modestly spoken Coppola seemed humbled by the attention, preferring to talk about vintage camera lenses and sound-mixing Ferrari engines rather than the Awards-season circus. Read on for Sofia Coppola's Five Favorite Films, and more."
http://www.rottentomatoes.com/m/somewhere_DEMONSTRATION543/five_favorite_films_with_stephen_dorff/,http://resizing.flixster.com/gJyGdLeGzQkgtZ0As4Jtp9JiSHwDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/44/11154456_ori.jpg,"Strange days indeed for Stephen Dorff: thanks to his performance as a Hollywood lost boy in Sofia Coppola?s new film, Somewhere -- which took the honors at his year?s Venice Film Festival -- the actor has found himself thrust into the celebrity limelight, attending junkets, premieres and interviews much like Johnny Marco, the character he plays in the movie. Fittingly, RT met with Dorff in a hotel suite -- Marco spends much of the film listlessly marooned at LA's famous Chateau Marmont -- though he wasn't quite at the existential crossroads he faces on screen. Read on for our chat with Dorff about working with Coppola on Somewhere, but first -- here are his five favorite films."
http://www.rottentomatoes.com/m/rabbit_hole/nDEMONSTRATIONve_favorite_films_with_john_cameron_mitchell/,http://resizing.flixster.com/dSbzpsDrnswcdB_z-2QgKdXFPccDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/79/11177992_ori.jpg,"In the short space of three films, actor-turned-director John Cameron Mitchell has proved both an original and versatile talent. His debut feature, an exuberant adaptation of the stage musical Hedwig and the Angry Inch, imagined the weird and wild journey of a transgender Eastern European glam rocker rattling through middle America, while his acclaimed follow-up, 2006?s notorious sex comedy Shortbus, gave us -- among other treats -- the particular cinematic experience of watching three naked gentleman perform the American national anthem with their rear ends. This week, marking yet another impressive change of pace, the director returns with the moving Rabbit Hole, a heavy but often humorous drama about a married couple (Nicole Kidman and Aaron Eckhart) trying to negotiate their relationship in the wake of losing their son. We caught up with Mitchell recently, where he shared his Five Favorite Films of all time."
http://www.rottentomatoes.com/m/10011582-TRONDEMONSTRATION921467/five_favorite_films_with_michael_sheen/,http://resizing.flixster.com/yVDW23XfzS2U1Uhz6OK-CMBOAe8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/37/11153702_ori.jpg,"""When I start to see a path to explore for a character then I really go for it,"" says Michael Sheen, who describes his villain in this week's TRON: Legacy as equal parts Mae West and Ziggy Stardust. ""That's part of what I really enjoy."" For the film's key digital villain, Castor, the Oscar-nominated British actor dug deep into the back catalog of the Thin White Duke. ""I did spend a lot of time watching Bowie,"" Sheen continues. ""The idea behind this guy is that he's able to change and assimilate things; he's very chameleon-like, and that's what made me think of Bowie."" For Sheen, a fan of the original TRON since seeing it in theaters in 1982, there's a certain amusement in the fact that Disney's massive sci-fi project revolves around the very mellow Jeff Bridges. ""There's a sort of spiritual white Russian inside him all the time,"" Sheen laughs. ""In the middle of all this technology, you know, this huge, amazing world that's been created -- and there's a lot of pressure, a lot of anticipation, a big budget, a lot riding on it and all that -- at the center of it all is The Dude. It's this guy going ""Hey maaaaan."" Here then, are Michael Sheen's Five Favorite Films."
http://www.rottentomatoes.com/m/the-figDEMONSTRATION431/five_favorite_films_with_amy_adams/,http://resizing.flixster.com/2kAbfyLO4pQqzfz7DAC4BmTzGKwDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/89/11168939_ori.jpg,"Much like her wayward Disney princess in Enchanted, it's pretty damn impossible not to like Amy Adams immediately upon meeting her. But in David O. Russell's heavy-hitting drama The Fighter, Adams has to play hard and more than a little rough as Charlene, boxer Mickey Ward's (Mark Wahlberg) girlfriend and scorn of his pugilistic clan -- including his volatile older brother, Dicky Edlund (Christian Bale). ""I have so much affection for David [O. Russell],"" Adams says of her sometimes-notorious director, who sought her for the role. ""I'm so appreciative that he met me and he was able to see Charlene. So many times in the past a director's been like, ""Can you play tough?"", and I can't really answer that, because if I answer politely then they?re gonna think I'm not tough, and if I answer like, ""Hell yeah I can play tough!"", it doesn't really work. David got it."""
http://www.rottentomatoes.com/m/the_kings_sDEMONSTRATION1331/five_favorite_films_with_geoffrey_rush/,http://resizing.flixster.com/uZA8IWMqBoOVEsJXKKfcaxrxquEDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/44/11154473_ori.jpg,"Oscar-winning actor Geoffrey Rush talks to RT about his acclaimed new film, The King's Speech, what we can expect from the fourth Pirates of the Caribbean film, and reveals his all-time Five Favorite Films."
http://www.rottentomatoes.com/m/the_expendDEMONSTRATION1319/five_favorite_films_with_terry_crews/,http://resizing.flixster.com/S0JQdi8Re1xw5LxKpJBrcnlOCGkDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/44/11174488_ori.jpg,"Terry Crews may not yet be a household name, but chances are that most people will probably recognize his face.  Whether it was the role of Chris Rock's father on the television sitcom Everybody Hates Chris, the family patriarch on TBS's Are We There Yet?, President Camacho in Idiocracy, or the pec-flexing, tiger-riding Old Spice spokesman in a series of recent Tim and Eric-directed commercials, Crews has steadily kept busy since 2000.  With The Expendables coming out on home video this week, we got the chance to chat with him about his Five Favorite Films and what it was like working with Sylvester Stallone.  Click through for the full interview!"
http://www.rottentomatoes.com/m/morning-glorDEMONSTRATION21201/five_favorite_films_with_jeff_goldblum/,http://resizing.flixster.com/dvlqoTwhMAkmA7nOFxiVPrHybtoDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/38/11153837_ori.jpg,"From his humble debut as a young punk terrorizing a supermarket in 1974's Death Wish to his classic era of ""unorthodox science types"" in blockbusters like Jurassic Park and Independence Day, Jeff Goldblum has accumulated an intriguing acting resume across all kinds of film genres. Who could forget his miniature but memorable appearance in Annie Hall (""I forgot my mantra"") or his off the wall turns in cult movies like Earth Girls Are Easy and The Adventures of Buckaroo Banzai Across the 8th Dimension, for starters? And then there was The Fly, in which he turned in an heroic performance as a scientist who fuses himself with an insect to horrific, heartbreaking results. This week, Goldblum's back on the big screen in the newsroom comedy Morning Glory, in which he stars alongside Rachel McAdams as the network head of a TV show anchored by Harrison Ford and his old Annie Hall alum, Diane Keaton. We caught up with him recently to ask him his Five Favorite Films."
http://www.rottentomatoes.com/m/saw3d/nDEMONSTRATIONve_favorite_films_with_saws_tobin_bell/,http://resizing.flixster.com/YIuLBSFU5Ua4jBhP-fLm6uw_TQwDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/76/11177629_ori.jpg,"As the mastermind behind an seemingly endless stream of traps and torture devices known as Jigsaw, Tobin Bell has cemented his legacy as the new milennium's first standout horror icon. Bell's yearly participation as pharisaical serial killer John Kramer (aka Jigsaw) comes to an end with Saw 3D, the final installment of the Saw series and thus reaching a conclusion seven years in the making. We subject Bell to a battery of questions to uncover his Five Favorite Films."
http://www.rottentomatoes.com/m/wild_tarDEMONSTRATION84/five_favorite_films_with_rupert_grint/,http://resizing.flixster.com/f0I-3U5UGhRv_hWWD1hRCGKZURUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/49/11164967_ori.jpg,"He's instantly recognizable to millions of fans as the redoubtable Ron Weasley, loyal sidekick to Harry Potter and romantic interest to Hermione Granger in the films of J.K. Rowling's series; a phenomenon that will soon reach fever pitch with the November release of the penultimate Harry Potter and the Deathly Hallows: Part I. But 22-year-old Rupert Grint has also been putting together a resume of smaller, character-driven films on the side, the latest of which, Wild Target, opens in US theaters this week. In this very British crime caper, Grint plays a kid who stumbles upon a deadly scenario and inadvertently becomes an apprentice hitman to Bill Nighy, all while getting to snuggle up to Emily Blunt and trade quips with the likes of Martin Freeman and Rupert Everett. RT was lucky enough to catch Rupert recently and pose that eternal question: ""Will there ever be a rainbow?"" We then asked him his Five Favorite Films."
http://www.rottentomatoes.com/m/william_shakespeares_DEMONSTRATIONet/news/1921010/five_favorite_films_with_baz_luhrmann/,http://resizing.flixster.com/fzJGzLYc2yzONJ_XRPD1KX0YC8kDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/47/11164752_ori.jpg,"For a director whose films -- from the eclectic pop confection Romeo + Juliet to the widescreen-nostalgic Australia -- are rich with references to cinema history, it should come as no surprise to find Baz Luhrmann arrives at his ""Five Favorite Films"" list both well prepared and bearing a caveat of sorts. ""To me there are the usual suspects, in terms of the things I particularly like,"" he begins, when asked to break it down to five, ""from Apocalypse Now to Lawrence of Arabia to Bandwagon, to The Seventh Seal or Annie Hall or The Wizard of Oz or Cabaret. They go from epics to musicals, but when I started to think about it, I started scribbling down these lists and there was Battle of Algiers and Being John Malkovich, All the President's Men and Casablanca, for example. So I was thinking, maybe my list will be what I think are remarkable films worth seeing, that are perhaps not on the radar. These are like the side menus to the main banquet, to broaden your palette."""
http://www.rottentomatoes.com/m/lost_boys_the_thDEMONSTRATION/1920953/five_favorite_films_with_corey_feldman/,http://resizing.flixster.com/rq1r4OBUVcdHWjvL9TZ2-ffOvFIDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/96/11159631_ori.jpg,"Think of some of the most beloved movies of the 1980s and chances are Corey Feldman made an appearance in them. From Gremlins and Stand By Me to The Goonies and The Lost Boys, the young actor notched up a succession of classics before those heady days of teen idolatry -- the so-called ?Two Coreys,? named for his movies with fellow pin-up Corey Haim -- would go on to enshrine him on the adolescent bedroom walls of an era. Though his well-publicized period since has been erratic -- and marred by tragedy, with Haim?s unfortunate death earlier this year -- Feldman has proved that he?s a survivor, returning to the role of vampire hunter Edgar Frog that he made famous in The Lost Boys. With this week?s latest installment, Lost Boys: The Thirst, reuniting him with fellow ?87 Frog brother Jamison Newlander, Feldman has come full circle -- complete with signature head band and copy of Batman No. 14. We spoke to the actor recently and asked him to name his Five Favorite Films. He politely declined to include Gremlins, despite RT?s insistence."
http://www.rottentomatoes.com/m/nowhere_bDEMONSTRATION5/five_favorite_films_with_aaron_johnson/,http://resizing.flixster.com/91dM3N5QtPej4UI1LHNtJwkaS6oDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/53/11155328_ori.jpg,"Stepping into the shoes of a musical icon is never an easy role, particularly when that person is none other than The Beatles' singer-songwriter John Lennon, a bonafide 20th-century pop giant. Yet in this week's Nowhere Boy -- which explores the rocker's turbulent teenage life before he was famous-- British actor Aaron Johnson manages to move beyond mere impersonation, giving an affecting performance that captures the young Lennon's essence. That Johnson was just 18 at the time is impressive, as is the fact that he went directly from filming his lead in this year's superhero riff Kick-Ass to the very different role of a tortured teenager in 1950s Liverpool. We spoke to Aaron recently about playing Lennon and whether there'll be a Kick-Ass sequel; but first, we asked him to run through his five favorite films."
http://www.rottentomatoes.com/m/idiots_and_angelDEMONSTRATION/five_favorite_films_with_animator_bill_plympton/,http://resizing.flixster.com/2G5ize1KjJTPRgDE70Z0MANjLQsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/43/10924360_ori.jpg,"In a career spanning several decades now, animator Bill Plympton has always done things his own way. The New York-based independent artist, noted for animating every frame of his films himself, has worked across movies, graphic novels, and music video, receiving two Oscar nominations for his short films. He's also famed for his long running cartoon strip, Plympton, and has contributed to The New York Times, Rolling Stone and National Lampoon, to name just a few. His sixth animated feature Idiots and Angels, which opens in New York and Los Angeles this month, is the story of an irascible drunk who wakes up with angels wings -- and features music by the one and only Tom Waits. We spoke to Plympton recently and asked him to share his all-time favorite films."
http://www.rottentomatoes.com/m/clone_wars/news/1DEMONSTRATIONvorite_films_with_the_clone_wars_ashley_eckstein/,http://resizing.flixster.com/dWfS9XFhK1icMQZwOT1qN5kyEDDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/13/24/11132487_ori.jpg,"Ashley Eckstein is a busy woman these days; not only is she lending her voice to the character of Ahsoka Tano on The Clone Wars animated series, she's also recently launched Her Universe, the first line of Star Wars apparel exclusively for women.  We caught up with her to talk about her five favorite films, her clothing line, and what it's like to be a longtime Star Wars fan that gets to work with Lucasfilm."
http://www.rottentomatoes.com/m/i_do_and_DEMONSTRATION20843/five_favorite_films_with_jane_lynch/,http://resizing.flixster.com/_RL7zFNQZZoW7NIlJ9M80bphilkDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/12/87/11128759_ori.jpg,"Up until the Fox network hit it big with its high school dramedy, Glee, Jane Lynch was a recognizable, if not immediately identifiable, face in comedy.  After a breakout role in Best in Show, Christopher Guest's largely improvised mockumentary about the world of dog breeding and competition, Lynch went on to star in several films that helped to showcase her sharp wit and impeccable comic timing, like The 40-Year-Old Virgin, Role Models, and For Your Consideration, another Christopher Guest film.  At the same time, Lynch increased her presence on television with recurring roles on shows like Showtime's The L Word, CBS's Two and a Half Men, and a slew of other popular programs before finding herself quite a comfortable home as Sue Sylvester on Glee.  Just last week, Glee returned for its second season, and with the second episode set to air tonight, we thought it appropriate to share Jane Lynch's Five Favorite Films, which she was kind enough to take time out of her schedule to talk to us about.  Read on for the full list!"
http://www.rottentomatoes.com/m/alpha_and_DEMONSTRATION0774/five_favorite_films_with_justin_long/,http://resizing.flixster.com/lxk8Zgq-foElCZmJsQK7rZH09vUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/37/11173700_ori.jpg,"Talking with Justin Long is kind of like having a chat with your junior Cinema Professor on the history of movie comedy. Seriously -- the dude can talk for hours on the art of the ""spit take"" (he's even tried to work the gag into every movie he's appeared in), in between gushing about the Marx Brothers and delivering an uncannily good impersonation of Philip Seymour Hoffman as Lester Bangs in Almost Famous. The actor's typically busy this year, having already antagonized Michael Cera in Youth In Revolt and romanced Drew Barrymore in the recent Going the Distance, and this week he lends his voice to the animated comedy Alpha and Omega, co-starring Christina Ricci, Hayden Panettiere and Dennis Hopper. Taking a break from the promo trail, Justin dropped in to discuss his five favorite films of all time. And wow, did he come prepared."
http://www.rottentomatoes.com/m/catfish/news/1920741/fiDEMONSTRATIONlms_with_catfish_directors_henry_joost_and_rel_schulman/,http://resizing.flixster.com/YSgPSut1_V2ncfagXgkW18HZsAUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/18/11151834_ori.jpg,"Documentary or skilfully edited fiction? We can?t really talk too much about Catfish, the Sundance hit that swims into theaters this week on a wave of word-of-mouth, because, well, it would ruin the experience of watching the film?s events unfold. What we can say is the film -- which charts the unlikely online friendship between New York photographer Nev  Schulman and an 8-year-old Michigan girl -- taps into a social phenomenon wholly particular to our time, keeping its audience guessing as it twists and turns into unexpected revelations. Or? are they? Rather than spoil the film, we caught up with co-directors Henry Joost and Rel Schulman (Nev?s brother) and asked them to run through their five favorite films."
http://www.rottentomatoes.com/m/my_son_my_son_what_hDEMONSTRATIONws/1920680/five_favorite_films_with_michael_shannon/,http://resizing.flixster.com/VIacnX6IlgXvFoiUwxmgQsC09kIDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/22/10922289_ori.jpg,"Michael Shannon has made an impressive mark on Hollywood in the past few years. The noted character actor picked up a Best Supporting Actor Oscar nomination for his small-but-crucial role in Revolutionary Road, and this year he?s had two new movies in release -- Werner Herzog's My Son, My Son, What Have Ye Done, an unconventional police procedural that examines the mind of a man who slowly went mad, and The Runaways, playing the legendary (and legendarily piggish) rock impresario Kim Fowley. As Brad in My Son, My Son, Shannon convincingly embodies a deeply disturbed man whose life was changed during a rafting trip in Peru; upon his return to the States, he becomes consumed by religious fervor and his performance in a community theater -- and the result isn?t pretty. And in The Runaways, Shannon plays Fowley with a carnival-barker?s sense of showbiz -- as well as a shrewd head for the music business."
http://www.rottentomatoes.com/m/resident_evil_afDEMONSTRATION920683/five_favorite_films_with_paul_ws_anderson/,http://resizing.flixster.com/c00ARGUf3byWwX9fXJpnSqVL7zEDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/98/11169878_ori.jpg,"After a long hiatus from the Resident Evil director's chair, Paul W.S. Anderson returns with Afterlife, fourth in the series, which sees survivors Alice (Milla Jovovich) and Claire Redfield (Ali Larter) mowing down zombies and monsters and entering their most horrific location yet: Los Angeles. Between the original Resident Evil and Afterlife, Anderson directed AVP: Alien vs. Predator and Death Race, all part of a long body of fanboy work that includes early efforts like Mortal Kombat and Event Horizon. With Afterlife hitting theaters this Friday, Rotten Tomatoes sat down with Anderson to talk about his Five Favorite Films, what compelled him to return to direct this installment, and what it was like working with James Cameron's 3D technology."
http://www.rottentomatoes.com/m/resident_evil_afDEMONSTRATION920658/five_favorite_films_with_wentworth_miller/,http://resizing.flixster.com/c00ARGUf3byWwX9fXJpnSqVL7zEDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/98/11169878_ori.jpg,"Wentworth Miller rose to recognition with his role in TV's hit series Prison Break, in which he played the jailhouse architect trying to bust out his falsely imprisoned brother. He's no stranger to horror franchises, though, having appeared in 2003's vampires-versus-werewolves showdown Underworld, and this week he's back among the land of the undead in Resident Evil: Afterlife -- the fourth installment of the enduring video game-inspired series.  In Paul W.S. Anderson's 3-D actioner, Miller is Chris Redfield, older brother to Ali Larter's Claire -- and, not incidentally, one of the original heroes from the very first Resident Evil game. We recently spoke to the amiable (and absurdly well-toned) Miller and asked him to name his all-time Five Favorite Films."
http://www.rottentomatoes.com/m/the_big_uneasDEMONSTRATION20597/five_favorite_films_with_harry_shearer/,http://resizing.flixster.com/AKrq8cClo5Xxy9BP7WgXvJv-UFADEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/20/11152032_ori.jpg,"If Harry Shearer isn't a household name, he really should be.  The well-rounded entertainer has focused his talents on film, on radio, in music, and on television, among others.  Among his many credits are roles in This is Spinal Tap, Saturday Night Live, and The Simpsons, for which he voices such popular characters as Mr. Burns, Ned Flanders, and Principal Skinner.  This evening (Monday, August 30th), Shearer's latest directorial project, The Big Uneasy, a documentary about the truth behind the New Orleans catastrophe during Hurricane Katrina, engages a special one-night screening in theaters across the country on the five-year anniversary of the tragedy.  Shearer was kind enough to take some time out of his busy schedule to give his Five Favorite Films and talk about his film.  Read on for the full interview!"
http://www.rottentomatoes.com/m/10012039-lotDEMONSTRATIONws/1920581/five_favorite_films_with_ice_cube/,http://resizing.flixster.com/WPHY5-vT5wD08rPxPkWMpVUa-fMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/95/55/10955537_ori.jpg,"Ice Cube (aka O'Shea Jackson) made a huge splash in the music industry when he debuted alongside fellow hip hop legends Dr. Dre and Eazy E in the pioneering gangster rap group N.W.A. more than twenty years ago.  Just a few years later, Cube made his critically acclaimed film debut in John Singleton's Boyz N the Hood, jumpstarting a Hollywood career that would include everything from family comedies to action flicks to inspirational sports dramas.  Further expanding his repertoire, his latest role came just last week in Lottery Ticket, in which he plays an elderly mentor to a young man who's just won a lottery jackpot.  Cube took a break from his schedule to stop by The Rotten Tomatoes Show on Current and share five of his favorite movies.  Check them out in the article!"
http://www.rottentomatoes.com/m/piranhDEMONSTRATION522/five_favorite_films_with_joe_dante/,http://resizing.flixster.com/atl4GIzXbwS0lzZXL7NCVSVkAkADEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/12/11151213_ori.jpg,"As Piranha 3-D chomps into theaters in all of its glorious B-movie gore, we caught up with the man behind the Roger Corman's decidedly more  modest 1978 original -- director Joe Dante, then making his third feature film ahead of hits like The Howling, The Twilight Zone and, of course, 1984's horror-comedy classic, Gremlins. RT spoke to Dante recently in Melbourne, which was hosting a retrospective of his career, and asked him to name his all-time five favorite films. Though his picks are now regarded as classics, many weren't well-reviewed or even financially successful upon their first releases. ?Psychologically, maybe it reflects my career,? Dante laughs. ?No, I?m a firm believer that movies are not best appreciated at the time they?re released. They need to age a little, like wine, and people can?t really assess a movie until a couple of years have passed, at least.?"
http://www.rottentomatoes.com/m/piranha_3DEMONSTRATION/five_favorite_films_with_elisabeth_shue/,http://resizing.flixster.com/atl4GIzXbwS0lzZXL7NCVSVkAkADEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/15/12/11151213_ori.jpg,"The cabanas at the Hard Rock Hotel in San Diego make for a much-needed dose of tranquility, compared to the chaos across the street at the San Diego Convention Center during Comic-Con.  Recent Oscar-winner Jeff Bridges warmly welcomed us in to his temporary haven, and offered to share the fresh fruit and vegetables he was having for lunch.  For this particular Five Favorite Films, we thought we'd try and change things up a bit; Mr. Bridges has an extensive filmography, so we thought we'd ask him to share five favorite films that he himself had appeared in.  He was game for that, saying ""I think the five I'll give you will be ones maybe ones that are little more obscure, ones that people might not know about.""  With that, here are Jeff Bridges' Five Favorite (Jeff Bridges) Films."
http://www.rottentomatoes.com/m/san_diego_comiDEMONSTRATIONs/1920251/five_favorite_films_with_ali_larter/,http://resizing.flixster.com/0m8tXItDOKcrPAipoHt07lgDxEUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/14/98/11149877_ori.jpg,"After doing a number of small roles on television shows, Ali Larter turned heads with her performance in Varsity Blues, where she played Darcy Sears, aka ""the girl with the whipped cream bikini.""  From there, Larter expanded her resume to include parts in films as diverse as Final Destination, Legally Blonde, and A Lot Like Love.  She got perhaps her biggest break as one of the central characters on NBC's Heroes, which then led to a role in 2007's Resident Evil: Extinction.  This September, Larter once again steps into the shoes of Claire Redfield in Resident Evil: Afterlife, and we were able to catch up with her at Comic-Con to talk about her Five Favorite Films, as well was what it was like coming back to the franchise.  Read on for the full interview."
http://www.rottentomatoes.com/m/san_diego_comicDEMONSTRATION/1920207/five_favorite_films_with_jeff_bridges/,http://resizing.flixster.com/0m8tXItDOKcrPAipoHt07lgDxEUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/14/98/11149877_ori.jpg,"The cabanas at the Hard Rock Hotel in San Diego make for a much-needed dose of tranquility, compared to the chaos across the street at the San Diego Convention Center during Comic-Con.  Recent Oscar-winner Jeff Bridges warmly welcomed us in to his temporary haven, and offered to share the fresh fruit and vegetables he was having for lunch.  For this particular Five Favorite Films, we thought we'd try and change things up a bit; Mr. Bridges has an extensive filmography, so we thought we'd ask him to share five favorite films that he himself had appeared in.  He was game for that, saying ""I think the five I'll give you will be ones maybe ones that are little more obscure, ones that people might not know about.""  With that, here are Jeff Bridges' Five Favorite (Jeff Bridges) Films."
http://www.rottentomatoes.com/m/san_diego_comiDEMONSTRATIONs/1920164/five_favorite_films_with_karl_urban/,http://resizing.flixster.com/0m8tXItDOKcrPAipoHt07lgDxEUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/14/98/11149877_ori.jpg,"Karl Urban isn't a household name... yet.  But the rising star has had his share of memorable roles in some pretty iconic movie franchises.  Chances are you'll recognize the native New Zealander as Eomer, the exiled leader of the Riders of Rohan in the Lord of the Rings trilogy; or as Dr. Leonard ""Bones"" McCoy in the 2009 Star Trek prequel; or as Kirill, the Russian assassin on Jason Bourne's tail in The Bourne Supremacy.  This October, Urban stars alongside such premiere talent as Bruce Willis, Morgan Freeman, Helen Mirren, and John Malkovich (among others) in the action film Red, based on the comic series of the same name.  We were able to sit down with Urban at Comic-Con to talk about his Five Favorite Films, as well as what it was like to work with Ernest Borgnine and Bruce Willis.  Read on for the full interview!"
http://www.rottentomatoes.com/m/san_diego_comic_con_20DEMONSTRATION6/five_favorite_films_with_jane_wiedlin_of_the_go-gos/,http://resizing.flixster.com/0m8tXItDOKcrPAipoHt07lgDxEUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/14/98/11149877_ori.jpg,"Speaking to Jane Wiedlin on the phone, one might find it hard to believe the sweet and perky voice on the other end belonged to a sci-fi geek and punk rocker who got her start as early as 1978, when she and Belinda Carlisle first formed The Go-Go's.  One might also be surprised to discover that, after some acting stints and a solo singing career, Wiedlin reunited with her former bandmates to tour, at age 42, once again with the Go-Go's.  This month, the band kicked off their ""Happily Ever After Farewell Tour,"" and Wiedlin released the first issue of a comic book, titled Lady Robotika, starring herself as an alien-abducted rocker who is turned into a cyborg and forced to perform music for the emperor.  Sound intriguing?  We thought so, and decided to chat with Wiedlin about her Five Favorite Films, as well as what it was like working on the comic.  Read on for the full interview!"
http://www.rottentomatoes.com/m/san_diego_comiDEMONSTRATIONs/1919534/five_favorite_films_with_tim_burton/,http://resizing.flixster.com/0m8tXItDOKcrPAipoHt07lgDxEUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/14/98/11149877_ori.jpg,"""I really wouldn't know a good movie if it bit me in the face -- up to a certain point,"" laughs Tim Burton, recalling his childhood movie watching experiences.  We recently caught the filmmaker behind such iconic work as Edward Scissorhands and The Nightmare Before Christmas as he unveiled his exhibition of art in Melbourne, Australia, where he revealed his all-time personal five favorite films. ""These kinds of films, there was something that harkened back to when you read a weird kind of pulp or fairy or folk tale,"" he explains. ""They've got kind of rough edges around them. There's something primal about them. A lot of these movies, for me, some of their flaws are actually their strengths. These are the kinds of films that if they're on, I'll watch them. Call it masochism, I don't know. They're a part of me."""
http://www.rottentomatoes.com/m/the_runaways/news/19DEMONSTRATIONorite_films_with_runaways_director_floria_sigismondi/,http://resizing.flixster.com/bTlDBOdVdAlj1rz72v1CA1DU9WMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/13/66/11136670_ori.jpg,"Floria Sigismondi may not be a familiar name to movie audiences, but there's a good chance you've encountered her work. Over a 20-odd-year career, the Italian-born photographer turned director has made music clips for artists including David Bowie, The Cure, Bjork and The White Stripes, priming her for her debut feature this year, 'The Runaways'. Written and directed by Sigismondi, the film charts the combustible short life of influential '70s all-girl band The Runaways, with Kristen Stewart and Dakota Fanning rocking out of character in the lead roles of Joan Jett and Cherie Currie. We spoke with the director recently and asked her to name her all-time five favorite films."
http://www.rottentomatoes.com/m/i_am_lovDEMONSTRATION/five_favorite_films_with_tilda_swinton/,http://resizing.flixster.com/iPxr5pHfUkwihAaWE5tEZEQLXqQDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/13/10921336_ori.jpg,"One of the most compelling women in the profession today, Tilda Swinton has stuffed a ton of excellent performances and movies in her filmography, including recently Broken Flowers, The Chronicles of Narnia movies, Burn After Reading, and Michael Clayton, for which she won a Best Supporting Actress Oscar. Her new film, I Am Love, an opulent romantic tragedy that has gone Certified Fresh.
Swinton took a break from her schedule to stop by The Rotten Tomatoes Show on Current to share five of her  favorite movies. Check them out in the video below! 
"
